#Simulation
#================
#
#SIZE=128
#SPEED=1
#NUM_AGENTS=12
#AGENT_AUDITION30
#AGENT_LEARNING_SPEED=1
#AGENT_SIGHT=40
#FOOD_ADDITION_PER_UNIT=5
#FOOD_MAXRANGE=12
#FOOD_MINRANGE=8
#FOOD_NUM=6
#FOOD_SPEED=30
#ANSWER_SAMPLE=5

id;step;kind;food_0;food_1;food_2;food_3;food_4;food_5
2;712;grid;0.3133974;0.2977976;0.6793948;0.6391954;0.63079554;0.5779962
3;712;grid;0.7129944;0.7129944;0.7129944;0.7129944;0.7129944;0.7129944
4;712;grid;0.7129944;0.7129944;0.7129944;0.7129944;0.7129944;0.7129944
5;712;grid;0.5797962;0.47839665;0.4303968;0.7129944;0.7129944;0.68239474
6;712;grid;0.7129944;0.7129944;0.7129944;0.7129944;0.7129944;0.7129944
7;712;grid;0.7129944;0.7129944;0.7129944;0.7129944;0.7129944;0.7129944
8;712;grid;0.7129944;0.7129944;0.66259503;0.7129944;0.7129944;0.7129944
9;712;grid;0.3979969;0.7129944;0.7129944;0.65479517;0.64699525;0.6079958
10;712;grid;0.7129944;0.7129944;0.7129944;0.7129944;0.6121958;0.56839633
11;712;grid;0.5617964;0.5317965;0.48859662;0.7129944;0.7129944;0.6937946
0;713;grid;0.6167957;0.6017959;0.7139944;0.7139944;0.7139944;0.7139944
1;713;grid;0.7139944;0.64079535;0.7139944;0.7139944;0.7139944;0.7139944
2;713;grid;0.3143974;0.29879758;0.68039477;0.64019537;0.6317955;0.5789962
3;713;grid;0.7139944;0.7139944;0.7139944;0.7139944;0.7139944;0.7139944
4;713;grid;0.7139944;0.7139944;0.7139944;0.7139944;0.7139944;0.7139944
5;713;grid;0.5807962;0.47939664;0.43139678;0.7139944;0.7139944;0.68339473
6;713;grid;0.7139944;0.7139944;0.7139944;0.7139944;0.7139944;0.7139944
7;713;grid;0.7139944;0.7139944;0.7139944;0.7139944;0.7139944;0.7139944
8;713;grid;0.7139944;0.7139944;0.663595;0.7139944;0.7139944;0.7139944
9;713;grid;0.3989969;0.7139944;0.7139944;0.65579516;0.64799523;0.6089958
10;713;grid;0.7139944;0.7139944;0.7139944;0.7139944;0.6131958;0.5693963
11;713;grid;0.5627964;0.5327965;0.4895966;0.7139944;0.7139944;0.6947946
0;714;grid;0.6177957;0.6027959;0.7149944;0.7149944;0.7149944;0.7149944
1;714;grid;0.7149944;0.64179534;0.7149944;0.7149944;0.7149944;0.7149944
2;714;grid;0.31539738;0.29979756;0.68139476;0.64119536;0.6327955;0.57999617
3;714;grid;0.7149944;0.7149944;0.7149944;0.7149944;0.7149944;0.7149944
4;714;grid;0.7149944;0.7149944;0.7149944;0.7149944;0.7149944;0.7149944
5;714;grid;0.58179617;0.48039663;0.43239677;0.7149944;0.7149944;0.6843947
6;714;grid;0.7149944;0.7149944;0.7149944;0.7149944;0.7149944;0.7149944
7;714;grid;0.7149944;0.7149944;0.7149944;0.7149944;0.7149944;0.7149944
8;714;grid;0.7149944;0.7149944;0.664595;0.7149944;0.7149944;0.7149944
9;714;grid;0.39999688;0.7149944;0.7149944;0.65679514;0.6489952;0.6099958
10;714;grid;0.7149944;0.7149944;0.7149944;0.7149944;0.61419576;0.5703963
11;714;grid;0.5637964;0.5337965;0.4905966;0.7149944;0.7149944;0.6957946
0;715;grid;0.6187957;0.6037959;0.71599436;0.71599436;0.71599436;0.71599436
1;715;grid;0.71599436;0.6427953;0.71599436;0.71599436;0.71599436;0.71599436
2;715;grid;0.31639737;0.30079755;0.68239474;0.64219534;0.6337955;0.58099616
3;715;grid;0.71599436;0.71599436;0.71599436;0.71599436;0.71599436;0.71599436
4;715;grid;0.71599436;0.71599436;0.71599436;0.71599436;0.71599436;0.71599436
5;715;grid;0.58279616;0.48139662;0.43339676;0.71599436;0.71599436;0.6853947
6;715;grid;0.71599436;0.71599436;0.71599436;0.71599436;0.71599436;0.71599436
7;715;grid;0.71599436;0.71599436;0.71599436;0.71599436;0.71599436;0.71599436
8;715;grid;0.71599436;0.71599436;0.665595;0.71599436;0.71599436;0.71599436
9;715;grid;0.40099686;0.71599436;0.71599436;0.65779513;0.6499952;0.61099577
10;715;grid;0.71599436;0.71599436;0.71599436;0.71599436;0.61519575;0.5713963
11;715;grid;0.5647964;0.5347965;0.49159658;0.71599436;0.71599436;0.69679457
0;716;grid;0.6197957;0.6047959;0.71699435;0.71699435;0.71699435;0.71699435
1;716;grid;0.71699435;0.6437953;0.71699435;0.71699435;0.71699435;0.71699435
2;716;grid;0.31739736;0.30179754;0.68339473;0.64319533;0.6347955;0.58199614
3;716;grid;0.71699435;0.71699435;0.71699435;0.71699435;0.71699435;0.71699435
4;716;grid;0.71699435;0.71699435;0.71699435;0.71699435;0.71699435;0.71699435
5;716;grid;0.58379614;0.4823966;0.43439674;0.71699435;0.71699435;0.6863947
6;716;grid;0.71699435;0.71699435;0.71699435;0.71699435;0.71699435;0.71699435
7;716;grid;0.71699435;0.71699435;0.71699435;0.71699435;0.71699435;0.71699435
8;716;grid;0.71699435;0.71699435;0.666595;0.71699435;0.71699435;0.71699435
9;716;grid;0.40199685;0.71699435;0.71699435;0.6587951;0.6509952;0.61199576
10;716;grid;0.71699435;0.71699435;0.71699435;0.71699435;0.61619574;0.5723963
11;716;grid;0.5657964;0.53579646;0.49259657;0.71699435;0.71699435;0.69779456
0;717;grid;0.62079567;0.60579586;0.71799433;0.71799433;0.71799433;0.71799433
1;717;grid;0.71799433;0.6447953;0.71799433;0.71799433;0.71799433;0.71799433
2;717;grid;0.31839734;0.30279753;0.6843947;0.6441953;0.6357955;0.58299613
3;717;grid;0.71799433;0.71799433;0.71799433;0.71799433;0.71799433;0.71799433
4;717;grid;0.71799433;0.71799433;0.71799433;0.71799433;0.71799433;0.71799433
5;717;grid;0.58479613;0.4833966;0.43539673;0.71799433;0.71799433;0.6873947
6;717;grid;0.71799433;0.71799433;0.71799433;0.71799433;0.71799433;0.71799433
7;717;grid;0.71799433;0.71799433;0.71799433;0.71799433;0.71799433;0.71799433
8;717;grid;0.71799433;0.71799433;0.66759497;0.71799433;0.71799433;0.71799433
9;717;grid;0.40299684;0.71799433;0.71799433;0.6597951;0.6519952;0.61299574
10;717;grid;0.71799433;0.71799433;0.71799433;0.71799433;0.6171957;0.57339627
11;717;grid;0.56679636;0.53679645;0.49359655;0.71799433;0.71799433;0.69879454
0;718;grid;0.62179565;0.60679585;0.7189943;0.7189943;0.7189943;0.7189943
1;718;grid;0.7189943;0.6457953;0.7189943;0.7189943;0.7189943;0.7189943
2;718;grid;0.31939733;0.3037975;0.6853947;0.6451953;0.63679546;0.5839961
3;718;grid;0.7189943;0.7189943;0.7189943;0.7189943;0.7189943;0.7189943
4;718;grid;0.7189943;0.7189943;0.7189943;0.7189943;0.7189943;0.7189943
5;718;grid;0.5857961;0.48439658;0.43639672;0.7189943;0.7189943;0.68839467
6;718;grid;0.7189943;0.7189943;0.7189943;0.7189943;0.7189943;0.7189943
7;718;grid;0.7189943;0.7189943;0.7189943;0.7189943;0.7189943;0.7189943
8;718;grid;0.7189943;0.7189943;0.66859496;0.7189943;0.7189943;0.7189943
9;718;grid;0.40399683;0.7189943;0.7189943;0.6607951;0.65299517;0.61399573
10;718;grid;0.7189943;0.7189943;0.7189943;0.7189943;0.6181957;0.57439625
11;718;grid;0.56779635;0.53779644;0.49459654;0.7189943;0.7189943;0.69979453
0;719;grid;0.62279564;0.60779583;0.7199943;0.7199943;0.7199943;0.7199943
1;719;grid;0.7199943;0.6467953;0.7199943;0.7199943;0.7199943;0.7199943
2;719;grid;0.32039732;0.3047975;0.6863947;0.6461953;0.63779545;0.5849961
3;719;grid;0.7199943;0.7199943;0.7199943;0.7199943;0.7199943;0.7199943
4;719;grid;0.7199943;0.7199943;0.7199943;0.7199943;0.7199943;0.7199943
5;719;grid;0.5867961;0.48539656;0.4373967;0.7199943;0.7199943;0.68939465
6;719;grid;0.7199943;0.7199943;0.7199943;0.7199943;0.7199943;0.7199943
7;719;grid;0.7199943;0.7199943;0.7199943;0.7199943;0.7199943;0.7199943
8;719;grid;0.7199943;0.7199943;0.66959494;0.7199943;0.7199943;0.7199943
9;719;grid;0.4049968;0.7199943;0.7199943;0.6617951;0.65399516;0.6149957
10;719;grid;0.7199943;0.7199943;0.7199943;0.7199943;0.6191957;0.57539624
11;719;grid;0.56879634;0.5387964;0.49559653;0.7199943;0.7199943;0.7007945
0;720;grid;0.6237956;0.6087958;0.7209943;0.7209943;0.7209943;0.7209943
1;720;grid;0.7209943;0.64779526;0.7209943;0.7209943;0.7209943;0.7209943
2;720;grid;0.3213973;0.3057975;0.6873947;0.6471953;0.63879544;0.5859961
3;720;grid;0.7209943;0.7209943;0.7209943;0.7209943;0.7209943;0.7209943
4;720;grid;0.7209943;0.7209943;0.7209943;0.7209943;0.7209943;0.7209943
5;720;grid;0.5877961;0.48639655;0.4383967;0.7209943;0.7209943;0.69039464
6;720;grid;0.7209943;0.7209943;0.7209943;0.7209943;0.7209943;0.7209943
7;720;grid;0.7209943;0.7209943;0.7209943;0.7209943;0.7209943;0.7209943
8;720;grid;0.7209943;0.7209943;0.67059493;0.7209943;0.7209943;0.7209943
9;720;grid;0.4059968;0.7209943;0.7209943;0.66279507;0.65499514;0.6159957
10;720;grid;0.7209943;0.7209943;0.7209943;0.7209943;0.6201957;0.5763962
11;720;grid;0.5697963;0.5397964;0.49659652;0.7209943;0.7209943;0.7017945
0;721;grid;0.6247956;0.6097958;0.7219943;0.7219943;0.7219943;0.7219943
1;721;grid;0.7219943;0.64879525;0.7219943;0.7219943;0.7219943;0.7219943
2;721;grid;0.3223973;0.30679747;0.68839467;0.64819527;0.6397954;0.5869961
3;721;grid;0.7219943;0.7219943;0.7219943;0.7219943;0.7219943;0.7219943
4;721;grid;0.7219943;0.7219943;0.7219943;0.7219943;0.7219943;0.7219943
5;721;grid;0.5887961;0.48739654;0.43939668;0.7219943;0.7219943;0.6913946
6;721;grid;0.7219943;0.7219943;0.7219943;0.7219943;0.7219943;0.7219943
7;721;grid;0.7219943;0.7219943;0.7219943;0.7219943;0.7219943;0.7219943
8;721;grid;0.7219943;0.7219943;0.6715949;0.7219943;0.7219943;0.7219943
9;721;grid;0.4069968;0.7219943;0.7219943;0.66379505;0.65599513;0.6169957
10;721;grid;0.7219943;0.7219943;0.7219943;0.7219943;0.6211957;0.5773962
11;721;grid;0.5707963;0.5407964;0.4975965;0.7219943;0.7219943;0.7027945
0;722;grid;0.6257956;0.6107958;0.72299427;0.72299427;0.72299427;0.72299427
1;722;grid;0.72299427;0.64979523;0.72299427;0.72299427;0.72299427;0.72299427
2;722;grid;0.32339728;0.30779746;0.68939465;0.64919525;0.6407954;0.58799607
3;722;grid;0.72299427;0.72299427;0.72299427;0.72299427;0.72299427;0.72299427
4;722;grid;0.72299427;0.72299427;0.72299427;0.72299427;0.72299427;0.72299427
5;722;grid;0.58979607;0.48839653;0.44039667;0.72299427;0.72299427;0.6923946
6;722;grid;0.72299427;0.72299427;0.72299427;0.72299427;0.72299427;0.72299427
7;722;grid;0.72299427;0.72299427;0.72299427;0.72299427;0.72299427;0.72299427
8;722;grid;0.72299427;0.72299427;0.6725949;0.72299427;0.72299427;0.72299427
9;722;grid;0.40799677;0.72299427;0.72299427;0.66479504;0.6569951;0.6179957
10;722;grid;0.72299427;0.72299427;0.72299427;0.72299427;0.62219566;0.5783962
11;722;grid;0.5717963;0.5417964;0.4985965;0.72299427;0.72299427;0.7037945
0;723;grid;0.6267956;0.6117958;0.72399426;0.72399426;0.72399426;0.72399426
1;723;grid;0.72399426;0.6507952;0.72399426;0.72399426;0.72399426;0.72399426
2;723;grid;0.32439727;0.30879745;0.69039464;0.65019524;0.6417954;0.58899605
3;723;grid;0.72399426;0.72399426;0.72399426;0.72399426;0.72399426;0.72399426
4;723;grid;0.72399426;0.72399426;0.72399426;0.72399426;0.72399426;0.72399426
5;723;grid;0.59079605;0.4893965;0.44139665;0.72399426;0.72399426;0.6933946
6;723;grid;0.72399426;0.72399426;0.72399426;0.72399426;0.72399426;0.72399426
7;723;grid;0.72399426;0.72399426;0.72399426;0.72399426;0.72399426;0.72399426
8;723;grid;0.72399426;0.72399426;0.6735949;0.72399426;0.72399426;0.72399426
9;723;grid;0.40899676;0.72399426;0.72399426;0.665795;0.6579951;0.61899567
10;723;grid;0.72399426;0.72399426;0.72399426;0.72399426;0.62319565;0.5793962
11;723;grid;0.5727963;0.5427964;0.49959648;0.72399426;0.72399426;0.70479447
0;724;grid;0.6277956;0.61279577;0.72499424;0.72499424;0.72499424;0.72499424
1;724;grid;0.72499424;0.6517952;0.72499424;0.72499424;0.72499424;0.72499424
2;724;grid;0.32539725;0.30979744;0.6913946;0.6511952;0.6427954;0.58999604
3;724;grid;0.72499424;0.72499424;0.72499424;0.72499424;0.72499424;0.72499424
4;724;grid;0.72499424;0.72499424;0.72499424;0.72499424;0.72499424;0.72499424
5;724;grid;0.59179604;0.4903965;0.44239664;0.72499424;0.72499424;0.6943946
6;724;grid;0.72499424;0.72499424;0.72499424;0.72499424;0.72499424;0.72499424
7;724;grid;0.72499424;0.72499424;0.72499424;0.72499424;0.72499424;0.72499424
8;724;grid;0.72499424;0.72499424;0.6745949;0.72499424;0.72499424;0.72499424
9;724;grid;0.40999675;0.72499424;0.72499424;0.666795;0.6589951;0.61999565
10;724;grid;0.72499424;0.72499424;0.72499424;0.72499424;0.62419564;0.5803962
11;724;grid;0.5737963;0.54379636;0.50059646;0.72499424;0.72499424;0.70579445
0;725;grid;0.62879556;0.61379576;0.7259942;0.7259942;0.7259942;0.7259942
1;725;grid;0.7259942;0.6527952;0.7259942;0.7259942;0.7259942;0.7259942
2;725;grid;0.32639724;0.31079742;0.6923946;0.6521952;0.6437954;0.590996
3;725;grid;0.7259942;0.7259942;0.7259942;0.7259942;0.7259942;0.7259942
4;725;grid;0.7259942;0.7259942;0.7259942;0.7259942;0.7259942;0.7259942
5;725;grid;0.592796;0.4913965;0.44339663;0.7259942;0.7259942;0.6953946
6;725;grid;0.7259942;0.7259942;0.7259942;0.7259942;0.7259942;0.7259942
7;725;grid;0.7259942;0.7259942;0.7259942;0.7259942;0.7259942;0.7259942
8;725;grid;0.7259942;0.7259942;0.67559487;0.7259942;0.7259942;0.7259942
9;725;grid;0.41099674;0.7259942;0.7259942;0.667795;0.6599951;0.62099564
10;725;grid;0.7259942;0.7259942;0.7259942;0.7259942;0.6251956;0.58139616
11;725;grid;0.57479626;0.54479635;0.50159645;0.7259942;0.7259942;0.70679444
0;726;grid;0.62979555;0.61479574;0.7269942;0.7269942;0.7269942;0.7269942
1;726;grid;0.7269942;0.6537952;0.7269942;0.7269942;0.7269942;0.7269942
2;726;grid;0.32739723;0.3117974;0.6933946;0.6531952;0.64479536;0.591996
3;726;grid;0.7269942;0.7269942;0.7269942;0.7269942;0.7269942;0.7269942
4;726;grid;0.7269942;0.7269942;0.7269942;0.7269942;0.7269942;0.7269942
5;726;grid;0.593796;0.49239647;0.44439662;0.7269942;0.7269942;0.69639456
6;726;grid;0.7269942;0.7269942;0.7269942;0.7269942;0.7269942;0.7269942
7;726;grid;0.7269942;0.7269942;0.7269942;0.7269942;0.7269942;0.7269942
8;726;grid;0.7269942;0.7269942;0.67659485;0.7269942;0.7269942;0.7269942
9;726;grid;0.41199672;0.7269942;0.7269942;0.668795;0.66099507;0.6219956
10;726;grid;0.7269942;0.7269942;0.7269942;0.7269942;0.6261956;0.58239615
11;726;grid;0.57579625;0.54579633;0.50259644;0.7269942;0.7269942;0.7077944
0;727;grid;0.63079554;0.61579573;0.7279942;0.7279942;0.7279942;0.7279942
1;727;grid;0.7279942;0.65479517;0.7279942;0.7279942;0.7279942;0.7279942
2;727;grid;0.3283972;0.3127974;0.6943946;0.6541952;0.64579535;0.592996
3;727;grid;0.7279942;0.7279942;0.7279942;0.7279942;0.7279942;0.7279942
4;727;grid;0.7279942;0.7279942;0.7279942;0.7279942;0.7279942;0.7279942
5;727;grid;0.594796;0.49339646;0.4453966;0.7279942;0.7279942;0.69739455
6;727;grid;0.7279942;0.7279942;0.7279942;0.7279942;0.7279942;0.7279942
7;727;grid;0.7279942;0.7279942;0.7279942;0.7279942;0.7279942;0.7279942
8;727;grid;0.7279942;0.7279942;0.67759484;0.7279942;0.7279942;0.7279942
9;727;grid;0.4129967;0.7279942;0.7279942;0.669795;0.66199505;0.6229956
10;727;grid;0.7279942;0.7279942;0.7279942;0.7279942;0.6271956;0.58339614
11;727;grid;0.57679623;0.5467963;0.5035964;0.7279942;0.7279942;0.7087944
0;728;grid;0.6317955;0.6167957;0.7289942;0.7289942;0.7289942;0.7289942
1;728;grid;0.7289942;0.65579516;0.7289942;0.7289942;0.7289942;0.7289942
2;728;grid;0.3293972;0.31379738;0.6953946;0.6551952;0.64679533;0.593996
3;728;grid;0.7289942;0.7289942;0.7289942;0.7289942;0.7289942;0.7289942
4;728;grid;0.7289942;0.7289942;0.7289942;0.7289942;0.7289942;0.7289942
5;728;grid;0.595796;0.49439645;0.4463966;0.7289942;0.7289942;0.69839454
6;728;grid;0.7289942;0.7289942;0.7289942;0.7289942;0.7289942;0.7289942
7;728;grid;0.7289942;0.7289942;0.7289942;0.7289942;0.7289942;0.7289942
8;728;grid;0.7289942;0.7289942;0.6785948;0.7289942;0.7289942;0.7289942
9;728;grid;0.4139967;0.7289942;0.7289942;0.67079496;0.66299504;0.6239956
10;728;grid;0.7289942;0.7289942;0.7289942;0.7289942;0.6281956;0.5843961
11;728;grid;0.5777962;0.5477963;0.5045964;0.7289942;0.7289942;0.7097944
0;729;grid;0.6327955;0.6177957;0.7299942;0.7299942;0.7299942;0.7299942
1;729;grid;0.7299942;0.65679514;0.7299942;0.7299942;0.7299942;0.7299942
2;729;grid;0.3303972;0.31479737;0.69639456;0.65619516;0.6477953;0.594996
3;729;grid;0.7299942;0.7299942;0.7299942;0.7299942;0.7299942;0.7299942
4;729;grid;0.7299942;0.7299942;0.7299942;0.7299942;0.7299942;0.7299942
5;729;grid;0.596796;0.49539644;0.44739658;0.7299942;0.7299942;0.6993945
6;729;grid;0.7299942;0.7299942;0.7299942;0.7299942;0.7299942;0.7299942
7;729;grid;0.7299942;0.7299942;0.7299942;0.7299942;0.7299942;0.7299942
8;729;grid;0.7299942;0.7299942;0.6795948;0.7299942;0.7299942;0.7299942
9;729;grid;0.41499668;0.7299942;0.7299942;0.67179495;0.663995;0.6249956
10;729;grid;0.7299942;0.7299942;0.7299942;0.7299942;0.6291956;0.5853961
11;729;grid;0.5787962;0.5487963;0.5055964;0.7299942;0.7299942;0.7107944
0;730;grid;0.6337955;0.6187957;0.73099416;0.73099416;0.73099416;0.73099416
1;730;grid;0.73099416;0.65779513;0.73099416;0.73099416;0.73099416;0.73099416
2;730;grid;0.33139718;0.31579736;0.69739455;0.65719515;0.6487953;0.59599596
3;730;grid;0.73099416;0.73099416;0.73099416;0.73099416;0.73099416;0.73099416
4;730;grid;0.73099416;0.73099416;0.73099416;0.73099416;0.73099416;0.73099416
5;730;grid;0.59779596;0.49639642;0.44839656;0.73099416;0.73099416;0.7003945
6;730;grid;0.73099416;0.73099416;0.73099416;0.73099416;0.73099416;0.73099416
7;730;grid;0.73099416;0.73099416;0.73099416;0.73099416;0.73099416;0.73099416
8;730;grid;0.73099416;0.73099416;0.6805948;0.73099416;0.73099416;0.73099416
9;730;grid;0.41599667;0.73099416;0.73099416;0.67279494;0.664995;0.6259956
10;730;grid;0.73099416;0.73099416;0.73099416;0.73099416;0.63019556;0.5863961
11;730;grid;0.5797962;0.5497963;0.5065964;0.73099416;0.73099416;0.7117944
0;731;grid;0.6347955;0.6197957;0.73199415;0.73199415;0.73199415;0.73199415
1;731;grid;0.73199415;0.6587951;0.73199415;0.73199415;0.73199415;0.73199415
2;731;grid;0.33239716;0.31679735;0.69839454;0.65819514;0.6497953;0.59699595
3;731;grid;0.73199415;0.73199415;0.73199415;0.73199415;0.73199415;0.73199415
4;731;grid;0.73199415;0.73199415;0.73199415;0.73199415;0.73199415;0.73199415
5;731;grid;0.59879595;0.4973964;0.44939655;0.73199415;0.73199415;0.7013945
6;731;grid;0.73199415;0.73199415;0.73199415;0.73199415;0.73199415;0.73199415
7;731;grid;0.73199415;0.73199415;0.73199415;0.73199415;0.73199415;0.73199415
8;731;grid;0.73199415;0.73199415;0.6815948;0.73199415;0.73199415;0.73199415
9;731;grid;0.41699666;0.73199415;0.73199415;0.6737949;0.665995;0.62699556
10;731;grid;0.73199415;0.73199415;0.73199415;0.73199415;0.63119555;0.5873961
11;731;grid;0.5807962;0.5507963;0.5075964;0.73199415;0.73199415;0.71279436
0;732;grid;0.6357955;0.62079567;0.73299414;0.73299414;0.73299414;0.73299414
1;732;grid;0.73299414;0.6597951;0.73299414;0.73299414;0.73299414;0.73299414
2;732;grid;0.33339715;0.31779733;0.6993945;0.6591951;0.6507953;0.59799594
3;732;grid;0.73299414;0.73299414;0.73299414;0.73299414;0.73299414;0.73299414
4;732;grid;0.73299414;0.73299414;0.73299414;0.73299414;0.73299414;0.73299414
5;732;grid;0.59979594;0.4983964;0.45039654;0.73299414;0.73299414;0.7023945
6;732;grid;0.73299414;0.73299414;0.73299414;0.73299414;0.73299414;0.73299414
7;732;grid;0.73299414;0.73299414;0.73299414;0.73299414;0.73299414;0.73299414
8;732;grid;0.73299414;0.73299414;0.6825948;0.73299414;0.73299414;0.73299414
9;732;grid;0.41799664;0.73299414;0.73299414;0.6747949;0.666995;0.62799555
10;732;grid;0.73299414;0.73299414;0.73299414;0.73299414;0.63219553;0.5883961
11;732;grid;0.58179617;0.55179626;0.50859636;0.73299414;0.73299414;0.71379435
0;733;grid;0.63679546;0.62179565;0.7339941;0.7339941;0.7339941;0.7339941
1;733;grid;0.7339941;0.6607951;0.7339941;0.7339941;0.7339941;0.7339941
2;733;grid;0.33439714;0.31879732;0.7003945;0.6601951;0.65179527;0.5989959
3;733;grid;0.7339941;0.7339941;0.7339941;0.7339941;0.7339941;0.7339941
4;733;grid;0.7339941;0.7339941;0.7339941;0.7339941;0.7339941;0.7339941
5;733;grid;0.6007959;0.49939638;0.45139652;0.7339941;0.7339941;0.7033945
6;733;grid;0.7339941;0.7339941;0.7339941;0.7339941;0.7339941;0.7339941
7;733;grid;0.7339941;0.7339941;0.7339941;0.7339941;0.7339941;0.7339941
8;733;grid;0.7339941;0.7339941;0.68359476;0.7339941;0.7339941;0.7339941
9;733;grid;0.41899663;0.7339941;0.7339941;0.6757949;0.667995;0.62899554
10;733;grid;0.7339941;0.7339941;0.7339941;0.7339941;0.6331955;0.58939606
11;733;grid;0.58279616;0.55279624;0.50959635;0.7339941;0.7339941;0.71479434
0;734;grid;0.63779545;0.62279564;0.7349941;0.7349941;0.7349941;0.7349941
1;734;grid;0.7349941;0.6617951;0.7349941;0.7349941;0.7349941;0.7349941
2;734;grid;0.33539712;0.3197973;0.7013945;0.6611951;0.65279526;0.5999959
3;734;grid;0.7349941;0.7349941;0.7349941;0.7349941;0.7349941;0.7349941
4;734;grid;0.7349941;0.7349941;0.7349941;0.7349941;0.7349941;0.7349941
5;734;grid;0.6017959;0.5003964;0.4523965;0.7349941;0.7349941;0.70439446
6;734;grid;0.7349941;0.7349941;0.7349941;0.7349941;0.7349941;0.7349941
7;734;grid;0.7349941;0.7349941;0.7349941;0.7349941;0.7349941;0.7349941
8;734;grid;0.7349941;0.7349941;0.68459475;0.7349941;0.7349941;0.7349941
9;734;grid;0.41999662;0.7349941;0.7349941;0.6767949;0.66899496;0.6299955
10;734;grid;0.7349941;0.7349941;0.7349941;0.7349941;0.6341955;0.59039605
11;734;grid;0.58379614;0.55379623;0.51059633;0.7349941;0.7349941;0.7157943
0;735;grid;0.63879544;0.6237956;0.7359941;0.7359941;0.7359941;0.7359941
1;735;grid;0.7359941;0.66279507;0.7359941;0.7359941;0.7359941;0.7359941
2;735;grid;0.3363971;0.3207973;0.7023945;0.6621951;0.65379524;0.6009959
3;735;grid;0.7359941;0.7359941;0.7359941;0.7359941;0.7359941;0.7359941
4;735;grid;0.7359941;0.7359941;0.7359941;0.7359941;0.7359941;0.7359941
5;735;grid;0.6027959;0.50139636;0.4533965;0.7359941;0.7359941;0.70539445
6;735;grid;0.7359941;0.7359941;0.7359941;0.7359941;0.7359941;0.7359941
7;735;grid;0.7359941;0.7359941;0.7359941;0.7359941;0.7359941;0.7359941
8;735;grid;0.7359941;0.7359941;0.68559474;0.7359941;0.7359941;0.7359941
9;735;grid;0.4209966;0.7359941;0.7359941;0.6777949;0.66999495;0.6309955
10;735;grid;0.7359941;0.7359941;0.7359941;0.7359941;0.6351955;0.59139603
11;735;grid;0.58479613;0.5547962;0.5115963;0.7359941;0.7359941;0.7167943
0;736;grid;0.6397954;0.6247956;0.7369941;0.7369941;0.7369941;0.7369941
1;736;grid;0.7369941;0.66379505;0.7369941;0.7369941;0.7369941;0.7369941
2;736;grid;0.3373971;0.32179728;0.7033945;0.6631951;0.6547952;0.6019959
3;736;grid;0.7369941;0.7369941;0.7369941;0.7369941;0.7369941;0.7369941
4;736;grid;0.7369941;0.7369941;0.7369941;0.7369941;0.7369941;0.7369941
5;736;grid;0.6037959;0.50239635;0.4543965;0.7369941;0.7369941;0.70639443
6;736;grid;0.7369941;0.7369941;0.7369941;0.7369941;0.7369941;0.7369941
7;736;grid;0.7369941;0.7369941;0.7369941;0.7369941;0.7369941;0.7369941
8;736;grid;0.7369941;0.7369941;0.6865947;0.7369941;0.7369941;0.7369941
9;736;grid;0.4219966;0.7369941;0.7369941;0.67879486;0.67099494;0.6319955
10;736;grid;0.7369941;0.7369941;0.7369941;0.7369941;0.6361955;0.592396
11;736;grid;0.5857961;0.5557962;0.5125963;0.7369941;0.7369941;0.7177943
0;737;grid;0.6407954;0.6257956;0.7379941;0.7379941;0.7379941;0.7379941
1;737;grid;0.7379941;0.66479504;0.7379941;0.7379941;0.7379941;0.7379941
2;737;grid;0.3383971;0.32279727;0.70439446;0.66419506;0.6557952;0.6029959
3;737;grid;0.7379941;0.7379941;0.7379941;0.7379941;0.7379941;0.7379941
4;737;grid;0.7379941;0.7379941;0.7379941;0.7379941;0.7379941;0.7379941
5;737;grid;0.6047959;0.50339633;0.45539647;0.7379941;0.7379941;0.7073944
6;737;grid;0.7379941;0.7379941;0.7379941;0.7379941;0.7379941;0.7379941
7;737;grid;0.7379941;0.7379941;0.7379941;0.7379941;0.7379941;0.7379941
8;737;grid;0.7379941;0.7379941;0.6875947;0.7379941;0.7379941;0.7379941
9;737;grid;0.42299658;0.7379941;0.7379941;0.67979485;0.6719949;0.6329955
10;737;grid;0.7379941;0.7379941;0.7379941;0.7379941;0.63719547;0.593396
11;737;grid;0.5867961;0.5567962;0.5135963;0.7379941;0.7379941;0.7187943
0;738;grid;0.6417954;0.6267956;0.73899406;0.73899406;0.73899406;0.73899406
1;738;grid;0.73899406;0.665795;0.73899406;0.73899406;0.73899406;0.73899406
2;738;grid;0.33939707;0.32379726;0.70539445;0.66519505;0.6567952;0.60399586
3;738;grid;0.73899406;0.73899406;0.73899406;0.73899406;0.73899406;0.73899406
4;738;grid;0.73899406;0.73899406;0.73899406;0.73899406;0.73899406;0.73899406
5;738;grid;0.60579586;0.5043963;0.45639646;0.73899406;0.73899406;0.7083944
6;738;grid;0.73899406;0.73899406;0.73899406;0.73899406;0.73899406;0.73899406
7;738;grid;0.73899406;0.73899406;0.73899406;0.73899406;0.73899406;0.73899406
8;738;grid;0.73899406;0.73899406;0.6885947;0.73899406;0.73899406;0.73899406
9;738;grid;0.42399657;0.73899406;0.73899406;0.68079484;0.6729949;0.6339955
10;738;grid;0.73899406;0.73899406;0.73899406;0.73899406;0.63819546;0.594396
